State_Name,District_Name,Crop_Year,Season,Crop,Area,Log_Area,Yield_tonnes_per_hectare,Log_Yield,Crop_ID,Data_Type
Haryana,PANIPAT,2008,Kharif,Rice,77763.0,11.261433878140531,2.173270064169335,1.1547626221746403,RICE,Original
Haryana,PANIPAT,2008,Rabi,Wheat,87947.0,11.384501009713851,4.855196879939054,1.7673296224346493,WHEAT,Original
Haryana,PANIPAT,2008,Whole Year,Potato,148.0,5.003946305945459,2.702702702702702,1.3090630131839005,POTATO,Original
Haryana,PANIPAT,2008,Whole Year,Sugarcane,3423.0,8.138564737261632,59.01256208004674,4.094553908308459,SUGARCANE,Original
Haryana,PANIPAT,2009,Kharif,Rice,76960.0,11.251054079018164,2.663721413721414,1.2984794105482238,RICE,Original
Haryana,PANIPAT,2009,Rabi,Wheat,86736.0,11.370635830671809,4.461815163254013,1.6977811819908135,WHEAT,Original
Haryana,PANIPAT,2009,Whole Year,Potato,171.0,5.147494476813453,17.54385964912281,2.9201387180356875,POTATO,Original
Haryana,PANIPAT,2009,Whole Year,Sugarcane,3960.0,8.284251797621916,78.53535353535354,4.376201621369093,SUGARCANE,Original
Haryana,PANIPAT,2010,Kharif,Rice,76905.0,11.25033917585709,2.2625316949483127,1.182503487528308,RICE,Original
Haryana,PANIPAT,2010,Rabi,Wheat,86569.0,11.36870861420982,4.609040187596022,1.724379615342041,WHEAT,Original
Haryana,PANIPAT,2010,Whole Year,Potato,164.0,5.10594547390058,18.902439024390244,2.9908422882598,POTATO,Original
Haryana,PANIPAT,2010,Whole Year,Sugarcane,5827.0,8.670429167315095,7.894285223957439,2.185408960829687,SUGARCANE,Original
Haryana,PANIPAT,2011,Kharif,Rice,76032.0,11.238922735552674,2.643623737373737,1.2929787186805957,RICE,Original
Haryana,PANIPAT,2011,Whole Year,Potato,151.0,5.0238805208462765,25.165562913907284,3.2644441535964663,POTATO,Original
Haryana,PANIPAT,2011,Whole Year,Sugarcane,6820.0,8.82776136765472,8.504398826979472,2.2517547258580306,SUGARCANE,Original
Haryana,PANIPAT,2012,Kharif,Rice,75683.0,11.234322056451653,2.774731445635083,1.328329239941285,RICE,Original
Haryana,PANIPAT,2012,Rabi,Wheat,85907.0,11.361032235184185,4.597995506768948,1.7224085884435911,WHEAT,Original
Haryana,PANIPAT,2012,Whole Year,Potato,178.0,5.187385805840755,20.2247191011236,3.05516649776937,POTATO,Original
Haryana,PANIPAT,2012,Whole Year,Sugarcane,7067.0,8.863332833439587,91.55228526956276,4.52777373098438,SUGARCANE,Original
Haryana,REWARI,1997,Rabi,Wheat,45000.0,10.714439990727769,3.8,1.5686159179138452,WHEAT,Original
Haryana,REWARI,1997,Whole Year,Cotton,2000.0,7.601402334583733,1.5,0.9162907318741552,COTTON,Original
Haryana,REWARI,1998,Kharif,Cotton,2523.0,7.833600223661103,1.1890606420927468,0.7834725212601298,COTTON,Original
Haryana,REWARI,1998,Kharif,Rice,723.0,6.584791392385716,2.7662517289073305,1.326080270514995,RICE,Original
Haryana,REWARI,1998,Rabi,Wheat,51579.0,10.850889279435336,3.935710269683398,1.5964965874904162,WHEAT,Original
Haryana,REWARI,1998,Whole Year,Potato,15.0,2.772588722239781,13.333333333333334,2.662587827025453,POTATO,Original
Haryana,REWARI,1999,Kharif,Cotton,2364.0,7.768533300926033,1.269035532994924,0.8193548658755804,COTTON,Original
Haryana,REWARI,1999,Kharif,Rice,1132.0,7.032624261028007,1.7667844522968197,1.0176857983475651,RICE,Original
Haryana,REWARI,1999,Rabi,Wheat,53873.0,10.894403265748863,4.009429584392924,1.61132205320416,WHEAT,Original
Haryana,REWARI,1999,Whole Year,Potato,8.0,2.19722457733622,12.5,2.602689685444384,POTATO,Original
Haryana,REWARI,2000,Kharif,Cotton,1628.0,7.395721608602045,3.0712530712530715,1.403950831983968,COTTON,Original
Haryana,REWARI,2000,Kharif,Rice,705.0,6.559615237493242,4.25531914893617,1.6592407349179186,RICE,Original
Haryana,REWARI,2000,Rabi,Wheat,54781.0,10.91111695182567,4.1620269801573535,1.6413293279695809,WHEAT,Original
Haryana,REWARI,2001,Kharif,Cotton,1777.0,7.48324441607385,1.6882386043894204,0.9888861852353106,COTTON,Original
Haryana,REWARI,2001,Kharif,Rice,686.0,6.532334292222349,4.373177842565598,1.6814195105038834,RICE,Original
Haryana,REWARI,2001,Rabi,Wheat,51182.0,10.84316272464302,4.103004962682193,1.6298295745842408,WHEAT,Original
Haryana,REWARI,2002,Kharif,Cotton,2103.0,7.651595573857601,1.4265335235378032,0.8864637053612717,COTTON,Original
Haryana,REWARI,2002,Rabi,Wheat,46344.0,10.743868690309933,3.883997928534438,1.5859641321153704,WHEAT,Original
Haryana,REWARI,2003,Kharif,Cotton,4318.0,8.3707791729607,2.7790643816581757,1.3294764609139929,COTTON,Original
Haryana,REWARI,2003,Kharif,Groundnut,160.0,5.081404364984463,0.625,0.4855078157817008,GROUNDNUT,Original
Haryana,REWARI,2003,Rabi,Wheat,49404.0,10.807806912629063,3.987531373977816,1.6069410727180644,WHEAT,Original
Haryana,REWARI,2004,Kharif,Cotton,7794.0,8.961237781491876,3.464203233256351,1.496090751205841,COTTON,Original
Haryana,REWARI,2004,Kharif,Groundnut,328.0,5.796057750765372,0.6097560975609756,0.4760826753221177,GROUNDNUT,Original
Haryana,REWARI,2004,Rabi,Wheat,44854.0,10.711190343993383,4.1467873545280245,1.6383727053675743,WHEAT,Original
Haryana,REWARI,2005,Kharif,Cotton,5934.0,8.688622307043769,2.0222446916076846,1.1059998306612258,COTTON,Original
Haryana,REWARI,2005,Kharif,Groundnut,224.0,5.41610040220442,0.4464285714285714,0.3690974639372895,GROUNDNUT,Original
Haryana,REWARI,2005,Rabi,Wheat,41050.0,10.622570475119794,4.190012180267966,1.646736044047484,WHEAT,Original
Haryana,REWARI,2006,Kharif,Cotton,2886.0,7.967973179662935,2.079002079002079,1.1246055441620375,COTTON,Original
Haryana,REWARI,2006,Kharif,Groundnut,131.0,4.882801922586371,0.7633587786259542,0.5672203873206421,GROUNDNUT,Original
Haryana,REWARI,2006,Kharif,Rice,788.0,6.670766320845874,3.807106598984772,1.5700953644480895,RICE,Original
Haryana,REWARI,2006,Rabi,Wheat,51682.0,10.852884186307278,4.005262954220038,1.6104899496927974,WHEAT,Original
Haryana,REWARI,2007,Kharif,Cotton,1302.0,7.172424577124845,2.304147465437788,1.1951784870591609,COTTON,Original
Haryana,REWARI,2007,Kharif,Groundnut,82.0,4.418840607796598,1.2195121951219512,0.7972874398125422,GROUNDNUT,Original
Haryana,REWARI,2007,Kharif,Rice,820.0,6.710523109452428,3.658536585365854,1.5387013613423222,RICE,Original
Haryana,REWARI,2007,Rabi,Wheat,50899.0,10.837618202538614,4.027584038979155,1.6149395583835704,WHEAT,Original
Haryana,REWARI,2008,Kharif,Cotton,1019.0,6.927557906278317,1.9627085377821396,1.086103896484114,COTTON,Original
Haryana,REWARI,2008,Kharif,Rice,2066.0,7.633853559681768,2.420135527589545,1.2296801782395066,RICE,Original
Haryana,REWARI,2008,Rabi,Wheat,45797.0,10.731995701026523,4.541782212808699,1.712316148088086,WHEAT,Original
Haryana,REWARI,2009,Kharif,Cotton,594.0,6.38856140554563,1.6835016835016836,0.9871225399875154,COTTON,Original
Haryana,REWARI,2009,Kharif,Groundnut,78.0,4.3694478524670215,1.2820512820512822,0.8250747236024935,GROUNDNUT,Original
Haryana,REWARI,2009,Kharif,Rice,2079.0,7.640123172695364,2.405002405002405,1.2252456459161762,RICE,Original
Haryana,REWARI,2009,Rabi,Wheat,48607.0,10.7915434053955,4.526097064208859,1.7094817913503746,WHEAT,Original
Haryana,REWARI,2010,Kharif,Cotton,478.0,6.171700597410915,6.276150627615063,1.9846019624227724,COTTON,Original
Haryana,REWARI,2010,Kharif,Rice,2746.0,7.918264686095274,2.9133284777858703,1.3643882849608504,RICE,Original
Haryana,REWARI,2010,Rabi,Wheat,50513.0,10.83000580456572,4.810642804822521,1.7596912024070095,WHEAT,Original
Haryana,REWARI,2011,Kharif,Cotton,1074.0,6.980075940561763,1.86219739292365,1.0515896490297312,COTTON,Original
Haryana,REWARI,2011,Kharif,Groundnut,121.0,4.804021044733257,0.8264462809917356,0.6023721559210118,GROUNDNUT,Original
Haryana,REWARI,2011,Kharif,Rice,3298.0,8.101374671228582,2.72892662219527,1.3161204233938708,RICE,Original
Haryana,REWARI,2011,Whole Year,Potato,14.0,2.70805020110221,7.142857142857143,2.097141118779237,POTATO,Original
Haryana,REWARI,2012,Kharif,Cotton,1788.0,7.489412083508719,3.355704697986577,1.471486410758631,COTTON,Original
Haryana,REWARI,2012,Kharif,Groundnut,46.0,3.8501476017100575,1.108695652173913,0.7460695820142879,GROUNDNUT,Original
Haryana,REWARI,2012,Kharif,Rice,2008.0,7.605392364814935,3.4860557768924303,1.5009738695678518,RICE,Original
Haryana,ROHTAK,1997,Kharif,Rice,16000.0,9.680406499268877,1.8125,1.0340737675305385,RICE,Original
Haryana,ROHTAK,1997,Rabi,Wheat,74000.0,11.211833885608511,3.310810810810811,1.4611260095806748,WHEAT,Original
Haryana,ROHTAK,1997,Whole Year,Cotton,6000.0,8.699681400989514,0.8333333333333334,0.6061358035703156,COTTON,Original
Haryana,ROHTAK,1997,Whole Year,Sugarcane,12000.0,9.39274525863144,45.833333333333336,3.846595200105691,SUGARCANE,Original
Haryana,ROHTAK,1998,Kharif,Cotton,13312.0,9.496496280431916,1.2019230769230769,0.7893311044128669,COTTON,Original
Haryana,ROHTAK,1998,Kharif,Rice,27522.0,10.22277729773385,1.92573214155948,1.0735447541694578,RICE,Original
Haryana,ROHTAK,1998,Rabi,Wheat,86345.0,11.366117759398229,3.787133012913313,1.5659316963024503,WHEAT,Original
Haryana,ROHTAK,1998,Whole Year,Potato,210.0,5.351858133476067,14.761904761904765,2.75759593765364,POTATO,Original
Haryana,ROHTAK,1998,Whole Year,Sugarcane,12296.0,9.417110609172449,52.86271958360442,3.986438579677289,SUGARCANE,Original
Haryana,ROHTAK,1999,Kharif,Cotton,11525.0,9.352360631996612,1.822125813449024,1.0374904355158567,COTTON,Original
Haryana,ROHTAK,1999,Kharif,Maize,814.0,6.703188113240863,2.457002457002457,1.240401871671794,MAIZE,Original
Haryana,ROHTAK,1999,Kharif,Rice,28515.0,10.25822061223752,0.9118008065930212,0.6480456285498429,RICE,Original
Haryana,ROHTAK,1999,Rabi,Wheat,92025.0,11.429826424800517,3.9445802770986154,1.5982920832313865,WHEAT,Original
Haryana,ROHTAK,1999,Whole Year,Potato,235.0,5.4638318050256105,16.170212765957448,2.84317606655989,POTATO,Original
Haryana,ROHTAK,1999,Whole Year,Sugarcane,12769.0,9.454853949026583,42.28992090218498,3.7679198342908657,SUGARCANE,Original
Haryana,ROHTAK,2000,Kharif,Cotton,12825.0,9.459229639708807,1.1695906432748535,0.7745385061047753,COTTON,Original
Haryana,ROHTAK,2000,Kharif,Rice,23863.0,10.080126326194584,1.5086116582156477,0.9197294758971872,RICE,Original
Haryana,ROHTAK,2000,Rabi,Wheat,91678.0,11.426048624384716,3.83952529505443,1.5768166363842195,WHEAT,Original
Haryana,ROHTAK,2000,Whole Year,Potato,249.0,5.521460917862246,16.06425702811245,2.836986043650104,POTATO,Original
Haryana,ROHTAK,2000,Whole Year,Sugarcane,13531.0,9.512812529900598,50.25497006873106,3.936812590267407,SUGARCANE,Original
Haryana,ROHTAK,2001,Kharif,Cotton,13729.0,9.527338498762017,0.7283851700779372,0.5471875448941527,COTTON,Original
Haryana,ROHTAK,2001,Kharif,Rice,20034.0,9.905236023070245,1.3477088948787062,0.8534399142450676,RICE,Original
Haryana,ROHTAK,2001,Rabi,Wheat,91826.0,11.427661651011524,3.8442271252150806,1.5777877125386015,WHEAT,Original
Haryana,ROHTAK,2001,Whole Year,Potato,309.0,5.736572297479192,18.12297734627832,2.950890614447929,POTATO,Original
Haryana,ROHTAK,2001,Whole Year,Sugarcane,15224.0,9.630694092578098,53.86232264844982,4.0048268223538495,SUGARCANE,Original
Haryana,ROHTAK,2002,Kharif,Cotton,13675.0,9.523397750759193,1.243144424131627,0.8078786422889301,COTTON,Original
Haryana,ROHTAK,2002,Kharif,Rice,7412.0,8.910990494656719,1.0793308148947651,0.7320461183407978,RICE,Original
Haryana,ROHTAK,2002,Rabi,Wheat,88669.0,11.392676892374054,3.981098241775592,1.6056503972003169,WHEAT,Original
Haryana,ROHTAK,2002,Whole Year,Potato,229.0,5.438079308923196,15.720524017467248,2.816636947923054,POTATO,Original
Haryana,ROHTAK,2002,Whole Year,Sugarcane,19848.0,9.895908907012576,48.8714228133817,3.9094481495978415,SUGARCANE,Original
Haryana,ROHTAK,2003,Kharif,Cotton,11472.0,9.347751727799142,1.7433751743375174,1.0091889777894387,COTTON,Original
Haryana,ROHTAK,2003,Kharif,Rice,13859.0,9.536762272743896,1.5152608413305433,0.9223765124204888,RICE,Original
Haryana,ROHTAK,2003,Rabi,Wheat,88426.0,11.389932631855782,3.811096283898401,1.570924975798783,WHEAT,Original
Haryana,ROHTAK,2003,Whole Year,Potato,228.0,5.43372200355424,15.789473684210526,2.820752123618404,POTATO,Original
Haryana,ROHTAK,2003,Whole Year,Sugarcane,18112.0,9.804385191492916,54.1077738515901,4.009290792442897,SUGARCANE,Original
Haryana,ROHTAK,2004,Kharif,Cotton,13053.0,9.476849879195164,1.762047038994867,1.015972085615021,COTTON,Original
Haryana,ROHTAK,2004,Kharif,Rice,15014.0,9.616804980417433,1.731717064073531,1.0049303726827674,RICE,Original
Haryana,ROHTAK,2004,Rabi,Wheat,87386.0,11.37810180916176,3.661913807703751,1.5394260521766217,WHEAT,Original
Haryana,ROHTAK,2004,Whole Year,Sugarcane,15241.0,9.631810054226063,41.33587034971458,3.745634725515597,SUGARCANE,Original
Haryana,ROHTAK,2005,Kharif,Cotton,12854.0,9.46148811969999,1.789326279757274,1.0258000898835524,COTTON,Original
Haryana,ROHTAK,2005,Kharif,Rice,18006.0,9.798515850169505,1.9993335554815064,1.0983901158167182,RICE,Original
Haryana,ROHTAK,2005,Rabi,Wheat,87898.0,11.383943707044278,3.447177410179981,1.4922696050840447,WHEAT,Original
Haryana,ROHTAK,2005,Whole Year,Sugarcane,11877.0,9.382443228575806,52.2017344447251,3.9740909981606105,SUGARCANE,Original
Haryana,ROHTAK,2006,Kharif,Cotton,8702.0,9.071423072789514,2.528154447253505,1.2607749147525211,COTTON,Original
Haryana,ROHTAK,2006,Kharif,Rice,20185.0,9.912744573798804,1.833044339856329,1.041351871928276,RICE,Original
Haryana,ROHTAK,2006,Rabi,Wheat,94720.0,11.458691007494537,3.9695945945945943,1.6033382662773772,WHEAT,Original
Haryana,ROHTAK,2006,Whole Year,Sugarcane,12691.0,9.448727152703086,66.03104562288236,4.205155879575102,SUGARCANE,Original
Haryana,ROHTAK,2007,Kharif,Cotton,7762.0,8.95712413640568,2.7054882762174697,1.3098150385174734,COTTON,Original
Haryana,ROHTAK,2007,Kharif,Rice,23167.0,10.050527295185445,2.244572020546467,1.176983452566259,RICE,Original
Haryana,ROHTAK,2007,Rabi,Wheat,98690.0,11.499749035853595,3.516060391123721,1.5076400189003314,WHEAT,Original
Haryana,ROHTAK,2007,Whole Year,Sugarcane,12341.0,9.420763358881011,68.87610404343246,4.2467237316142326,SUGARCANE,Original
Haryana,ROHTAK,2008,Kharif,Cotton,6527.0,8.783855896643942,2.4513559062356367,1.2387671701327765,COTTON,Original
Haryana,ROHTAK,2008,Kharif,Maize,65.0,4.189654742026425,3.076923076923077,1.4053425560905852,MAIZE,Original
Haryana,ROHTAK,2008,Kharif,Rice,38439.0,10.556853863084228,1.2487317568094904,0.8103663936580323,RICE,Original
Haryana,ROHTAK,2008,Rabi,Wheat,103232.0,11.544743848356749,4.339739615623063,1.6751768906639648,WHEAT,Original
Haryana,ROHTAK,2008,Whole Year,Sugarcane,7145.0,8.874308038583354,53.743876836948914,4.002665523847668,SUGARCANE,Original
Haryana,ROHTAK,2009,Kharif,Cotton,7836.0,8.966611387052865,2.169474221541603,1.153565713420352,COTTON,Original
Haryana,ROHTAK,2009,Kharif,Maize,980.0,6.888572459565364,2.0408163265306123,1.1121260078348325,MAIZE,Original
Haryana,ROHTAK,2009,Kharif,Rice,35056.0,10.464730587215708,1.42628936558649,0.8863630802376694,RICE,Original
Haryana,ROHTAK,2009,Rabi,Wheat,103726.0,11.549517726769816,4.068411005919442,1.623027357418327,WHEAT,Original
Haryana,ROHTAK,2009,Whole Year,Sugarcane,4291.0,8.36450810375059,55.46492659053833,4.033619677086917,SUGARCANE,Original
Haryana,ROHTAK,2010,Kharif,Cotton,7197.0,8.881558488638976,1.8063081839655413,1.0318698060005842,COTTON,Original
Haryana,ROHTAK,2010,Kharif,Maize,700.0,6.55250788703459,2.857142857142857,1.349926716949016,MAIZE,Original
Haryana,ROHTAK,2010,Kharif,Rice,39340.0,10.580022511040418,1.499745805795628,0.9161890490228805,RICE,Original
Haryana,ROHTAK,2010,Rabi,Wheat,101635.0,11.52915308207488,4.565356422492251,1.7165610298449947,WHEAT,Original
Haryana,ROHTAK,2010,Whole Year,Sugarcane,5961.0,8.693161274238017,6.710283509478275,2.042554958556541,SUGARCANE,Original
Haryana,ROHTAK,2011,Kharif,Cotton,9869.0,9.197255132427529,3.74911338534806,1.5579579449080057,COTTON,Original
Haryana,ROHTAK,2011,Kharif,Maize,688.0,6.535241271013659,4.3604651162790695,1.6790507467431408,MAIZE,Original
Haryana,ROHTAK,2011,Kharif,Rice,39260.0,10.57798693872359,2.139582272032603,1.144089756685782,RICE,Original
Haryana,ROHTAK,2011,Whole Year,Sugarcane,7973.0,8.983941527941301,7.023705004389815,2.0824002858250195,SUGARCANE,Original
Haryana,ROHTAK,2012,Kharif,Cotton,10757.0,9.283404942833188,3.2536952681974527,1.4477880800320009,COTTON,Original
Haryana,ROHTAK,2012,Kharif,Maize,839.0,6.733401891837359,3.575685339690107,1.5207564885335916,MAIZE,Original
Haryana,ROHTAK,2012,Kharif,Rice,36432.0,10.503230236323834,1.5096618357487923,0.920148017273913,RICE,Original
Haryana,ROHTAK,2012,Rabi,Wheat,104032.0,11.55246343548438,3.739234081820978,1.5558755365368249,WHEAT,Original
Haryana,ROHTAK,2012,Whole Year,Potato,96.0,4.574710978503383,22.916666666666668,3.174575565971621,POTATO,Original
Haryana,ROHTAK,2012,Whole Year,Sugarcane,8974.0,9.10219821335648,60.06240249609984,4.111896333013188,SUGARCANE,Original
Haryana,SIRSA,1997,Kharif,Rice,32000.0,10.373522431293592,3.34375,1.4687380303309652,RICE,Original
Haryana,SIRSA,1997,Rabi,Wheat,215000.0,12.278397958261774,3.916279069767442,1.5925519577425749,WHEAT,Original
Haryana,SIRSA,1997,Whole Year,Cotton,225000.0,12.323860125621126,1.751111111111111,1.0120048704801758,COTTON,Original
Haryana,SIRSA,1998,Kharif,Cotton,211952.0,12.264119830962285,1.4578772552275987,0.8992980730489502,COTTON,Original
Haryana,SIRSA,1998,Kharif,Groundnut,257.0,5.552959584921617,0.7782101167315175,0.5756073059989849,GROUNDNUT,Original
Haryana,SIRSA,1998,Kharif,Rice,41353.0,10.629924430960717,2.442386283945542,1.2361649180890273,RICE,Original
Haryana,SIRSA,1998,Rabi,Wheat,230588.0,12.34839218403146,4.254341075858241,1.659054606525595,WHEAT,Original
Haryana,SIRSA,1998,Whole Year,Potato,8.0,2.19722457733622,12.5,2.602689685444384,POTATO,Original
Haryana,SIRSA,1999,Kharif,Cotton,204127.0,12.22650252704168,2.312285978826907,1.1976385790595518,COTTON,Original
Haryana,SIRSA,1999,Kharif,Groundnut,208.0,5.342334251964811,0.9615384615384616,0.6737290947028437,GROUNDNUT,Original
Haryana,SIRSA,1999,Kharif,Rice,44663.0,10.706923086990196,3.0226361865526274,1.3919374555083417,RICE,Original
Haryana,SIRSA,1999,Rabi,Wheat,235592.0,12.369861018942965,4.291317192434378,1.6660672115551465,WHEAT,Original
Haryana,SIRSA,1999,Whole Year,Potato,33.0,3.5263605246161616,15.151515151515152,2.7820138626993645,POTATO,Original
Haryana,SIRSA,2000,Kharif,Cotton,199970.0,12.205927635016655,0.8236235435315298,0.6008254797429532,COTTON,Original
Haryana,SIRSA,2000,Kharif,Groundnut,128.0,4.859812404361672,0.78125,0.5773153650348236,GROUNDNUT,Original
Haryana,SIRSA,2000,Kharif,Rice,39847.0,10.59282749475312,2.785655130875599,1.3312189580083336,RICE,Original
Haryana,SIRSA,2000,Rabi,Wheat,244268.0,12.40602535603007,4.15527207820918,1.640019895554153,WHEAT,Original
Haryana,SIRSA,2000,Whole Year,Potato,24.0,3.218875824868201,16.666666666666668,2.8716796248840124,POTATO,Original
Haryana,SIRSA,2000,Whole Year,Sugarcane,705.0,6.559615237493242,85.1063829787234,4.455583543165807,SUGARCANE,Original
Haryana,SIRSA,2001,Kharif,Cotton,215369.0,12.28011275823864,1.0772209556621426,0.7310309213552705,COTTON,Original
Haryana,SIRSA,2001,Kharif,Groundnut,113.0,4.736198448394496,0.8849557522123894,0.6339043469970845,GROUNDNUT,Original
Haryana,SIRSA,2001,Kharif,Rice,37202.0,10.52414468217088,3.171872479974195,1.428364970989266,RICE,Original
Haryana,SIRSA,2001,Rabi,Wheat,241659.0,12.3952870585813,4.15875262249699,1.640694810443525,WHEAT,Original
Haryana,SIRSA,2001,Whole Year,Potato,20.0,3.044522437723423,15.0,2.772588722239781,POTATO,Original
Haryana,SIRSA,2001,Whole Year,Sugarcane,1595.0,7.375255778009754,68.96551724137932,4.248002509839341,SUGARCANE,Original
Haryana,SIRSA,2002,Kharif,Cotton,166003.0,12.01976716343391,2.2168274067336133,1.1683955964395445,COTTON,Original
Haryana,SIRSA,2002,Kharif,Groundnut,1378.0,7.229113877793302,0.7982583454281568,0.5868186106154839,GROUNDNUT,Original
Haryana,SIRSA,2002,Kharif,Rice,45158.0,10.717944874528614,3.2109482262279108,1.4376878542165117,RICE,Original
Haryana,SIRSA,2002,Rabi,Wheat,228729.0,12.340297547621406,4.022227177139759,1.613873496100104,WHEAT,Original
Haryana,SIRSA,2002,Whole Year,Sugarcane,6146.0,8.72371943690701,55.320533680442566,4.031059187665022,SUGARCANE,Original
Haryana,SIRSA,2003,Kharif,Cotton,163128.0,12.002296577831256,2.991515864842333,1.3841710747525462,COTTON,Original
Haryana,SIRSA,2003,Kharif,Groundnut,599.0,6.396929655216146,0.8347245409015025,0.606894356288172,GROUNDNUT,Original
Haryana,SIRSA,2003,Kharif,Rice,47696.0,10.77262378181682,3.2707145253270715,1.451781149383574,RICE,Original
Haryana,SIRSA,2003,Rabi,Wheat,243982.0,12.404853829716975,4.119156331204761,1.632989646412285,WHEAT,Original
Haryana,SIRSA,2003,Whole Year,Potato,45.0,3.828641396489095,26.666666666666668,3.3202283191284883,POTATO,Original
Haryana,SIRSA,2003,Whole Year,Sugarcane,1348.0,7.207118856207756,44.51038575667656,3.817940558298418,SUGARCANE,Original
Haryana,SIRSA,2004,Kharif,Cotton,198560.0,12.198851636686832,3.842667203867848,1.5774656441216823,COTTON,Original
Haryana,SIRSA,2004,Kharif,Groundnut,457.0,6.126869184114185,0.87527352297593,0.6287545277035751,GROUNDNUT,Original
Haryana,SIRSA,2004,Kharif,Rice,45729.0,10.7305098166521,3.4332699162457083,1.4891374418510552,RICE,Original
Haryana,SIRSA,2004,Rabi,Wheat,247920.0,12.420865426012709,3.912552436269765,1.5917936511882371,WHEAT,Original
Haryana,SIRSA,2005,Kharif,Cotton,193063.0,12.17077701913545,3.00938035770707,1.3886367051157975,COTTON,Original
Haryana,SIRSA,2005,Kharif,Groundnut,510.0,6.236369590203704,0.7843137254901961,0.5790338737925242,GROUNDNUT,Original
Haryana,SIRSA,2005,Kharif,Rice,46036.0,10.737200699982964,3.605873664088974,1.527332372470212,RICE,Original
Haryana,SIRSA,2005,Rabi,Wheat,250835.0,12.432554618109783,3.4325353319911494,1.4889717300548513,WHEAT,Original
Haryana,SIRSA,2005,Whole Year,Potato,57.0,4.060443010546419,26.31578947368421,3.307464903999448,POTATO,Original
Haryana,SIRSA,2006,Kharif,Cotton,190436.0,12.157076710191308,3.912075447919511,1.5916965506453462,COTTON,Original
Haryana,SIRSA,2006,Kharif,Groundnut,183.0,5.214935757608986,1.092896174863388,0.7385488363392251,GROUNDNUT,Original
Haryana,SIRSA,2006,Kharif,Rice,46453.0,10.746217854635562,3.767248616881579,1.5617693286033587,RICE,Original
Haryana,SIRSA,2006,Rabi,Wheat,258264.0,12.46174146854778,4.5805842084069015,1.7192934677600022,WHEAT,Original
Haryana,SIRSA,2006,Whole Year,Potato,80.0,4.394449154672439,26.25,3.305053521109253,POTATO,Original
Haryana,SIRSA,2007,Kharif,Cotton,181552.0,12.109302901079406,4.042918833171764,1.617985048015978,COTTON,Original
Haryana,SIRSA,2007,Kharif,Groundnut,107.0,4.68213122712422,0.9345794392523364,0.6598899588034629,GROUNDNUT,Original
Haryana,SIRSA,2007,Kharif,Rice,48268.0,10.784544811638616,3.9156376895665863,1.5924214887368937,RICE,Original
Haryana,SIRSA,2007,Rabi,Wheat,280596.0,12.54467475521772,4.262355842563686,1.6605788052962287,WHEAT,Original
Haryana,SIRSA,2007,Whole Year,Potato,93.0,4.543294782270004,10.75268817204301,2.464081995023282,POTATO,Original
Haryana,SIRSA,2008,Kharif,Cotton,172300.0,12.056998226329709,4.376088218224028,1.6819610127260978,COTTON,Original
Haryana,SIRSA,2008,Kharif,Groundnut,251.0,5.529429087511423,0.796812749003984,0.5860144003708945,GROUNDNUT,Original
Haryana,SIRSA,2008,Kharif,Rice,57477.0,10.959157544876406,3.4100596760443307,1.4838882213500395,RICE,Original
Haryana,SIRSA,2008,Whole Year,Potato,27.0,3.332204510175204,18.51851851851852,2.9713636825370333,POTATO,Original
Haryana,SIRSA,2009,Kharif,Cotton,193075.0,12.170839172758509,4.148646898873495,1.638733942071131,COTTON,Original
Haryana,SIRSA,2009,Kharif,Groundnut,458.0,6.129050210060545,0.8733624454148472,0.6277349153737773,GROUNDNUT,Original
Haryana,SIRSA,2009,Kharif,Rice,61374.0,11.024757865096822,3.323883077524685,1.464153859060922,RICE,Original
Haryana,SIRSA,2009,Rabi,Wheat,279213.0,12.539733791879698,4.018437536934169,1.613118637633368,WHEAT,Original
Haryana,SIRSA,2009,Whole Year,Potato,53.0,3.9889840465642745,15.09433962264151,2.7784676339395573,POTATO,Original
Haryana,SIRSA,2010,Kharif,Cotton,189006.0,12.149539330392962,3.7353311535083535,1.555051661575505,COTTON,Original
Haryana,SIRSA,2010,Kharif,Groundnut,773.0,6.651571873589727,1.1642949547218628,0.772094652399402,GROUNDNUT,Original
Haryana,SIRSA,2010,Kharif,Rice,61372.0,11.024725278007825,3.1773447174607314,1.4296758096321498,RICE,Original
Haryana,SIRSA,2010,Whole Year,Potato,60.0,4.110873864173311,18.33333333333333,2.961830721878309,POTATO,Original
Haryana,SIRSA,2011,Kharif,Cotton,211317.0,12.26111938691395,4.524008953373368,1.7091038563591587,COTTON,Original
Haryana,SIRSA,2011,Kharif,Groundnut,1266.0,7.144407180321139,1.0268562401263823,0.7064859424714602,GROUNDNUT,Original
Haryana,SIRSA,2011,Kharif,Rice,63082.0,11.052206598601773,0.321803367046067,0.2789969913698293,RICE,Original
Haryana,SIRSA,2011,Whole Year,Potato,130.0,4.875197323201151,27.692307692307693,3.3566290621822787,POTATO,Original
Haryana,SIRSA,2012,Kharif,Cotton,198745.0,12.199782906527888,4.5233842360814105,1.7089907586750426,COTTON,Original
Haryana,SIRSA,2012,Kharif,Groundnut,1268.0,7.145984467714388,1.1829652996845426,0.7806841817403889,GROUNDNUT,Original
Haryana,SIRSA,2012,Kharif,Rice,65218.0,11.08550611650574,3.52663375141832,1.5099785620262067,RICE,Original
